Row ID,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
48,1,40,32.63,94.84,15.38,20.23,10,25,75,67.5,50,15,10,0,0,10,0,0,5,7.5,2.5,2.5,12.5,15,0,7.5,0,27.5,7.5,2.5,0,0,0,0,25,0,17.5,5,0,2.5,7.5,0,7.5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7.5,7.5,0,2.5,0,2.5,0,0,0,2.5,7.5,5,0,0,0,0,0,17.5,5,0,2.5,0,2.5,7.5,0
49,1,69,79.28,99,25.51,98.81,17.25,17.39,91.3,63.77,53.62,13.04,8.7,0,8.7,0,0,0,4.35,15.94,4.35,2.9,17.39,7.25,1.45,5.8,0,13.04,5.8,7.25,17.39,10.14,5.8,1.45,11.59,0,4.35,1.45,1.45,1.45,0,0,0,0,13.04,10.14,2.9,0,0,0,0,0,0,0,10.14,0,0,0,0,0,0,8.7,0,0,0,0,0,0,0,0,7.25,0,1.45,5.8,0,0,1.45,1.45,0,0,0,0,0,0,0,1.45,1.45,0,0,0,0,0,10.14,1.45,10.14,10.14,1.45,2.9,8.7,0,0,0,2.9,0,7.25,0,0,0,0,0,0,17.39,5.8,7.25,0,0,1.45,2.9,0
50,1,26,98.28,93.13,98.89,20.23,8.67,26.92,80.77,53.85,34.62,3.85,3.85,0,3.85,0,0,0,0,11.54,7.69,11.54,15.38,3.85,0,3.85,0,11.54,11.54,11.54,3.85,3.85,0,0,11.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.54,3.85,0,0,0,0,3.85,7.69,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,3.85,0,0,0,0,11.54,23.08,0,3.85,19.23,0,3.85,0,7.69,0,3.85,0,0,0,0,0,0,30.77,7.69,0,0,3.85,3.85,15.38,0
51,1,26,98.28,93.13,98.89,20.23,8.67,26.92,80.77,53.85,34.62,3.85,3.85,0,3.85,0,0,0,0,11.54,7.69,11.54,15.38,3.85,0,3.85,0,11.54,11.54,11.54,3.85,3.85,0,0,11.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.54,3.85,0,0,0,0,3.85,7.69,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,3.85,0,0,0,0,11.54,23.08,0,3.85,19.23,0,3.85,0,7.69,0,3.85,0,0,0,0,0,0,30.77,7.69,0,0,3.85,3.85,15.38,0
52,1,26,98.28,93.13,98.89,20.23,8.67,26.92,80.77,53.85,34.62,3.85,3.85,0,3.85,0,0,0,0,11.54,7.69,11.54,15.38,3.85,0,3.85,0,11.54,11.54,11.54,3.85,3.85,0,0,11.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.54,3.85,0,0,0,0,3.85,7.69,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,3.85,0,0,0,0,11.54,23.08,0,3.85,19.23,0,3.85,0,7.69,0,3.85,0,0,0,0,0,0,30.77,7.69,0,0,3.85,3.85,15.38,0
53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1,67,93.07,98.61,69.28,99,9.57,44.78,92.54,52.24,38.81,8.96,7.46,0,7.46,0,0,0,1.49,11.94,7.46,0,13.43,1.49,0,7.46,0,4.48,4.48,5.97,22.39,14.93,7.46,1.49,20.9,1.49,11.94,4.48,0,0,0,0,5.97,0,13.43,13.43,0,7.46,7.46,0,0,0,0,0,31.34,14.93,7.46,0,0,2.99,1.49,14.93,0,0,0,0,0,0,0,0,7.46,1.49,0,5.97,0,0,2.99,0,0,0,0,0,2.99,0,0,0,0,1.49,0,0,0,0,0,0,1.49,4.48,0,0,4.48,0,0,0,5.97,0,1.49,0,0,0,0,0,0,26.87,5.97,8.96,0,2.99,1.49,7.46,2.99
57,1,67,93.07,98.61,69.28,99,9.57,44.78,92.54,52.24,38.81,8.96,7.46,0,7.46,0,0,0,1.49,11.94,7.46,0,13.43,1.49,0,7.46,0,4.48,4.48,5.97,22.39,14.93,7.46,1.49,20.9,1.49,11.94,4.48,0,0,0,0,5.97,0,13.43,13.43,0,7.46,7.46,0,0,0,0,0,31.34,14.93,7.46,0,0,2.99,1.49,14.93,0,0,0,0,0,0,0,0,7.46,1.49,0,5.97,0,0,2.99,0,0,0,0,0,2.99,0,0,0,0,1.49,0,0,0,0,0,0,1.49,4.48,0,0,4.48,0,0,0,5.97,0,1.49,0,0,0,0,0,0,26.87,5.97,8.96,0,2.99,1.49,7.46,2.99
58,1,67,93.07,98.61,69.28,99,9.57,44.78,92.54,52.24,38.81,8.96,7.46,0,7.46,0,0,0,1.49,11.94,7.46,0,13.43,1.49,0,7.46,0,4.48,4.48,5.97,22.39,14.93,7.46,1.49,20.9,1.49,11.94,4.48,0,0,0,0,5.97,0,13.43,13.43,0,7.46,7.46,0,0,0,0,0,31.34,14.93,7.46,0,0,2.99,1.49,14.93,0,0,0,0,0,0,0,0,7.46,1.49,0,5.97,0,0,2.99,0,0,0,0,0,2.99,0,0,0,0,1.49,0,0,0,0,0,0,1.49,4.48,0,0,4.48,0,0,0,5.97,0,1.49,0,0,0,0,0,0,26.87,5.97,8.96,0,2.99,1.49,7.46,2.99
59,1,56,86.87,99,15.38,98.65,14,30.36,78.57,51.79,41.07,14.29,8.93,0,7.14,0,0,0,5.36,14.29,5.36,0,14.29,3.57,0,3.57,0,7.14,5.36,1.79,17.86,12.5,5.36,0,12.5,0,7.14,0,0,0,0,0,5.36,0,7.14,7.14,0,1.79,1.79,0,0,0,0,0,21.43,7.14,1.79,0,0,0,3.57,16.07,0,0,0,0,1.79,0,0,1.79,10.71,0,0,10.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0,5.36,3.57,0,0,3.57,0,0,0,3.57,3.57,3.57,0,0,0,0,0,0,16.07,3.57,3.57,0,1.79,0,7.14,0
60,1,56,86.87,99,15.38,98.65,14,30.36,78.57,51.79,41.07,14.29,8.93,0,7.14,0,0,0,5.36,14.29,5.36,0,14.29,3.57,0,3.57,0,7.14,5.36,1.79,17.86,12.5,5.36,0,12.5,0,7.14,0,0,0,0,0,5.36,0,7.14,7.14,0,1.79,1.79,0,0,0,0,0,21.43,7.14,1.79,0,0,0,3.57,16.07,0,0,0,0,1.79,0,0,1.79,10.71,0,0,10.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0,5.36,3.57,0,0,3.57,0,0,0,3.57,3.57,3.57,0,0,0,0,0,0,16.07,3.57,3.57,0,1.79,0,7.14,0
61,1,56,86.87,99,15.38,98.65,14,30.36,78.57,51.79,41.07,14.29,8.93,0,7.14,0,0,0,5.36,14.29,5.36,0,14.29,3.57,0,3.57,0,7.14,5.36,1.79,17.86,12.5,5.36,0,12.5,0,7.14,0,0,0,0,0,5.36,0,7.14,7.14,0,1.79,1.79,0,0,0,0,0,21.43,7.14,1.79,0,0,0,3.57,16.07,0,0,0,0,1.79,0,0,1.79,10.71,0,0,10.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0,5.36,3.57,0,0,3.57,0,0,0,3.57,3.57,3.57,0,0,0,0,0,0,16.07,3.57,3.57,0,1.79,0,7.14,0
62,1,110,73.74,95.19,20.79,98.85,8.46,50,85.45,44.55,31.82,9.09,5.45,0,2.73,2.73,0,0,3.64,8.18,2.73,6.36,9.09,2.73,0.91,7.27,0,7.27,7.27,2.73,12.73,9.09,2.73,0.91,18.18,0.91,11.82,5.45,2.73,0,0,0.91,1.82,0,8.18,7.27,0,4.55,3.64,0,0,0,0,0,21.82,12.73,4.55,2.73,0,0.91,2.73,9.09,0,0,0,0,0,0,0,0,11.82,0,0,10.91,2.73,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,3.64,7.27,0.91,0,2.73,1.82,0.91,0.91,3.64,0,2.73,0,0,0,0,0,0,30.91,9.09,7.27,0,1.82,4.55,8.18,0
63,1,110,73.74,95.19,20.79,98.85,8.46,50,85.45,44.55,31.82,9.09,5.45,0,2.73,2.73,0,0,3.64,8.18,2.73,6.36,9.09,2.73,0.91,7.27,0,7.27,7.27,2.73,12.73,9.09,2.73,0.91,18.18,0.91,11.82,5.45,2.73,0,0,0.91,1.82,0,8.18,7.27,0,4.55,3.64,0,0,0,0,0,21.82,12.73,4.55,2.73,0,0.91,2.73,9.09,0,0,0,0,0,0,0,0,11.82,0,0,10.91,2.73,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,3.64,7.27,0.91,0,2.73,1.82,0.91,0.91,3.64,0,2.73,0,0,0,0,0,0,30.91,9.09,7.27,0,1.82,4.55,8.18,0
64,1,110,73.74,95.19,20.79,98.85,8.46,50,85.45,44.55,31.82,9.09,5.45,0,2.73,2.73,0,0,3.64,8.18,2.73,6.36,9.09,2.73,0.91,7.27,0,7.27,7.27,2.73,12.73,9.09,2.73,0.91,18.18,0.91,11.82,5.45,2.73,0,0,0.91,1.82,0,8.18,7.27,0,4.55,3.64,0,0,0,0,0,21.82,12.73,4.55,2.73,0,0.91,2.73,9.09,0,0,0,0,0,0,0,0,11.82,0,0,10.91,2.73,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,3.64,7.27,0.91,0,2.73,1.82,0.91,0.91,3.64,0,2.73,0,0,0,0,0,0,30.91,9.09,7.27,0,1.82,4.55,8.18,0
65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1,16,62.1,99,54.55,96.74,5.33,31.25,68.75,50,37.5,18.75,18.75,0,6.25,12.5,0,0,0,0,0,0,12.5,6.25,0,0,0,18.75,0,0,6.25,6.25,0,0,18.75,0,18.75,18.75,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,25,6.25,6.25,6.25,0,0,6.25,18.75,0,0,0,0,0,0,0,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,12.5,0,0,0,0,6.25,0
70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,1,18,89.52,99,10.18,99,6,38.89,88.89,55.56,33.33,11.11,11.11,0,5.56,5.56,0,0,0,11.11,5.56,0,11.11,0,0,5.56,0,5.56,11.11,5.56,11.11,11.11,5.56,0,16.67,0,5.56,0,0,5.56,0,0,0,0,33.33,33.33,0,27.78,27.78,0,0,0,0,0,22.22,5.56,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,11.11,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,5.56,0,0,0,0,5.56,5.56,0,0,5.56,0,0,0,11.11,0,0,5.56,0,0,0,0,0,16.67,5.56,0,0,5.56,0,5.56,11.11
72,1,18,89.52,99,10.18,99,6,38.89,88.89,55.56,33.33,11.11,11.11,0,5.56,5.56,0,0,0,11.11,5.56,0,11.11,0,0,5.56,0,5.56,11.11,5.56,11.11,11.11,5.56,0,16.67,0,5.56,0,0,5.56,0,0,0,0,33.33,33.33,0,27.78,27.78,0,0,0,0,0,22.22,5.56,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,11.11,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,5.56,0,0,0,0,5.56,5.56,0,0,5.56,0,0,0,11.11,0,0,5.56,0,0,0,0,0,16.67,5.56,0,0,5.56,0,5.56,11.11
73,1,18,89.52,99,10.18,99,6,38.89,88.89,55.56,33.33,11.11,11.11,0,5.56,5.56,0,0,0,11.11,5.56,0,11.11,0,0,5.56,0,5.56,11.11,5.56,11.11,11.11,5.56,0,16.67,0,5.56,0,0,5.56,0,0,0,0,33.33,33.33,0,27.78,27.78,0,0,0,0,0,22.22,5.56,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,11.11,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,5.56,0,0,0,0,5.56,5.56,0,0,5.56,0,0,0,11.11,0,0,5.56,0,0,0,0,0,16.67,5.56,0,0,5.56,0,5.56,11.11
74,1,10,89.52,40.06,7.03,99,3.33,40,50,30,20,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,10,0,0,0,0,0,10,0,10,0,0,0,0,10,0,0,20,10,0,10,0,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,10,0,0,0,0,0,0,0,10,0,10,0,0,30,20,0,0,0,0,10,0
75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1,32,62.1,99,15.38,99,8,34.38,93.75,68.75,50,15.63,15.63,0,3.13,6.25,3.13,0,0,12.5,6.25,0,12.5,6.25,3.13,6.25,0,12.5,6.25,6.25,9.38,6.25,6.25,0,31.25,0,9.38,0,0,6.25,6.25,0,0,0,25,25,0,15.63,15.63,0,0,0,0,0,18.75,3.13,0,0,0,0,0,15.63,0,0,3.13,0,0,0,0,0,3.13,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,3.13,0,3.13,0,0,9.38,3.13,0,0,3.13,0,0,0,18.75,3.13,0,12.5,0,0,0,0,0,15.63,3.13,3.13,0,6.25,0,3.13,12.5
77,1,32,62.1,99,15.38,99,8,34.38,93.75,68.75,50,15.63,15.63,0,3.13,6.25,3.13,0,0,12.5,6.25,0,12.5,6.25,3.13,6.25,0,12.5,6.25,6.25,9.38,6.25,6.25,0,31.25,0,9.38,0,0,6.25,6.25,0,0,0,25,25,0,15.63,15.63,0,0,0,0,0,18.75,3.13,0,0,0,0,0,15.63,0,0,3.13,0,0,0,0,0,3.13,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,3.13,0,3.13,0,0,9.38,3.13,0,0,3.13,0,0,0,18.75,3.13,0,12.5,0,0,0,0,0,15.63,3.13,3.13,0,6.25,0,3.13,12.5
78,1,32,62.1,99,15.38,99,8,34.38,93.75,68.75,50,15.63,15.63,0,3.13,6.25,3.13,0,0,12.5,6.25,0,12.5,6.25,3.13,6.25,0,12.5,6.25,6.25,9.38,6.25,6.25,0,31.25,0,9.38,0,0,6.25,6.25,0,0,0,25,25,0,15.63,15.63,0,0,0,0,0,18.75,3.13,0,0,0,0,0,15.63,0,0,3.13,0,0,0,0,0,3.13,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,3.13,0,3.13,0,0,9.38,3.13,0,0,3.13,0,0,0,18.75,3.13,0,12.5,0,0,0,0,0,15.63,3.13,3.13,0,6.25,0,3.13,12.5
79,1,68,89.52,99,12.44,85.53,9.71,39.71,77.94,42.65,29.41,8.82,7.35,0,5.88,1.47,0,0,1.47,8.82,4.41,4.41,11.76,2.94,0,4.41,0,8.82,5.88,1.47,14.71,11.76,2.94,0,13.24,0,5.88,2.94,1.47,0,0,0,0,0,4.41,4.41,0,0,0,0,0,0,0,0,19.12,4.41,1.47,0,0,0,1.47,16.18,0,0,0,5.88,2.94,0,0,2.94,5.88,0,0,5.88,0,0,13.24,11.76,0,2.94,0,0,0,0,0,0,0,1.47,0,0,0,0,0,1.47,4.41,5.88,1.47,1.47,2.94,0,0,0,4.41,0,4.41,0,0,0,0,0,0,27.94,5.88,1.47,0,2.94,7.35,10.29,1.47
80,1,68,89.52,99,12.44,85.53,9.71,39.71,77.94,42.65,29.41,8.82,7.35,0,5.88,1.47,0,0,1.47,8.82,4.41,4.41,11.76,2.94,0,4.41,0,8.82,5.88,1.47,14.71,11.76,2.94,0,13.24,0,5.88,2.94,1.47,0,0,0,0,0,4.41,4.41,0,0,0,0,0,0,0,0,19.12,4.41,1.47,0,0,0,1.47,16.18,0,0,0,5.88,2.94,0,0,2.94,5.88,0,0,5.88,0,0,13.24,11.76,0,2.94,0,0,0,0,0,0,0,1.47,0,0,0,0,0,1.47,4.41,5.88,1.47,1.47,2.94,0,0,0,4.41,0,4.41,0,0,0,0,0,0,27.94,5.88,1.47,0,2.94,7.35,10.29,1.47
81,1,68,89.52,99,12.44,85.53,9.71,39.71,77.94,42.65,29.41,8.82,7.35,0,5.88,1.47,0,0,1.47,8.82,4.41,4.41,11.76,2.94,0,4.41,0,8.82,5.88,1.47,14.71,11.76,2.94,0,13.24,0,5.88,2.94,1.47,0,0,0,0,0,4.41,4.41,0,0,0,0,0,0,0,0,19.12,4.41,1.47,0,0,0,1.47,16.18,0,0,0,5.88,2.94,0,0,2.94,5.88,0,0,5.88,0,0,13.24,11.76,0,2.94,0,0,0,0,0,0,0,1.47,0,0,0,0,0,1.47,4.41,5.88,1.47,1.47,2.94,0,0,0,4.41,0,4.41,0,0,0,0,0,0,27.94,5.88,1.47,0,2.94,7.35,10.29,1.47
82,1,58,53.16,99,43.66,99,9.67,36.21,87.93,56.9,41.38,15.52,15.52,0,8.62,6.9,0,0,0,12.07,1.72,0,10.34,6.9,0,5.17,0,12.07,8.62,3.45,20.69,12.07,5.17,5.17,22.41,1.72,8.62,1.72,3.45,1.72,1.72,0,0,1.72,20.69,20.69,0,6.9,6.9,0,0,0,0,0,20.69,0,0,0,0,0,0,20.69,0,0,0,0,0,0,0,0,6.9,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,1.72,0,1.72,0,1.72,6.9,8.62,0,1.72,6.9,0,0,1.72,8.62,0,1.72,3.45,0,0,0,0,0,22.41,5.17,8.62,0,3.45,0,5.17,8.62
83,1,58,53.16,99,43.66,99,9.67,36.21,87.93,56.9,41.38,15.52,15.52,0,8.62,6.9,0,0,0,12.07,1.72,0,10.34,6.9,0,5.17,0,12.07,8.62,3.45,20.69,12.07,5.17,5.17,22.41,1.72,8.62,1.72,3.45,1.72,1.72,0,0,1.72,20.69,20.69,0,6.9,6.9,0,0,0,0,0,20.69,0,0,0,0,0,0,20.69,0,0,0,0,0,0,0,0,6.9,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,1.72,0,1.72,0,1.72,6.9,8.62,0,1.72,6.9,0,0,1.72,8.62,0,1.72,3.45,0,0,0,0,0,22.41,5.17,8.62,0,3.45,0,5.17,8.62
84,1,58,53.16,99,43.66,99,9.67,36.21,87.93,56.9,41.38,15.52,15.52,0,8.62,6.9,0,0,0,12.07,1.72,0,10.34,6.9,0,5.17,0,12.07,8.62,3.45,20.69,12.07,5.17,5.17,22.41,1.72,8.62,1.72,3.45,1.72,1.72,0,0,1.72,20.69,20.69,0,6.9,6.9,0,0,0,0,0,20.69,0,0,0,0,0,0,20.69,0,0,0,0,0,0,0,0,6.9,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,1.72,0,1.72,0,1.72,6.9,8.62,0,1.72,6.9,0,0,1.72,8.62,0,1.72,3.45,0,0,0,0,0,22.41,5.17,8.62,0,3.45,0,5.17,8.62
85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,1,34,55.58,85.94,46.57,66.58,11.33,17.65,70.59,55.88,38.24,8.82,5.88,0,0,5.88,0,0,2.94,11.76,2.94,0,8.82,5.88,2.94,8.82,0,17.65,5.88,5.88,8.82,2.94,5.88,0,20.59,0,14.71,2.94,0,5.88,2.94,0,2.94,0,2.94,2.94,0,0,0,0,0,0,0,0,14.71,8.82,2.94,0,0,0,2.94,5.88,0,0,0,0,0,0,0,0,2.94,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,11.76,0,2.94,11.76,0,0,0,2.94,0,8.82,0,0,0,0,0,0,20.59,8.82,2.94,0,0,2.94,5.88,0
88,1,104,98.55,91.01,11.63,79.29,20.8,26.92,83.65,56.73,49.04,7.69,5.77,0,5.77,0,0,0,1.92,19.23,5.77,10.58,21.15,2.88,0,3.85,0,6.73,4.81,10.58,10.58,6.73,3.85,0,10.58,0,4.81,0.96,1.92,0,0,0,1.92,0,3.85,3.85,0,0.96,0.96,0,0,0,0,0,7.69,0.96,0.96,0,0,0,0,6.73,0,0,0,0,0.96,0,0,0.96,2.88,0,0,2.88,0.96,0,9.62,9.62,0,0.96,7.69,0,0,0,0,0,0,0,0,0,0,1.92,0.96,0,3.85,4.81,0.96,0,3.85,0,0,0,4.81,0,1.92,1.92,0,0,0,0,0,16.35,5.77,4.81,0,0,0,5.77,0
89,1,33,54.26,58.11,29.49,99,8.25,42.42,87.88,60.61,42.42,9.09,3.03,0,3.03,0,0,0,6.06,12.12,3.03,0,12.12,9.09,6.06,6.06,0,12.12,9.09,9.09,12.12,6.06,9.09,0,27.27,0,15.15,0,0,3.03,3.03,0,6.06,3.03,24.24,24.24,0,15.15,15.15,0,0,0,0,0,12.12,6.06,0,0,0,0,3.03,6.06,0,0,0,0,0,0,0,0,6.06,3.03,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,3.03,0,3.03,0,0,9.09,3.03,0,0,3.03,0,0,0,9.09,0,3.03,6.06,0,0,0,0,0,30.3,3.03,9.09,0,6.06,3.03,9.09,12.12
